zip,station id,station name,station distance
01608,8440889,Riverside,50.62981518297192
01609,8440889,Riverside,50.63615894098064
01610,8450898,"North End, Bay Oil pier",51.36744126555326
01611,8461392,Norwich,50.451372271359716
01612,8464464,Hartford,52.58782992067314
01701,8440889,Riverside,35.885576527564865
01702,8440889,Riverside,37.95593680145035
01718,8440889,Riverside,24.584686882580883
01719,8440889,Riverside,29.625630376750635
01720,8440889,Riverside,26.667550409966402
01721,8440889,Riverside,40.36424552568806
01730,8440889,Riverside,21.017083756549596
01731,8440889,Riverside,23.562507394503886
01740,8440889,Riverside,34.82921863374608
01741,8440889,Riverside,21.341378291571235
01742,8440889,Riverside,25.400671756317177
01745,8440889,Riverside,39.02979040451075
01746,8450898,"North End, Bay Oil pier",39.64015280609942
01747,8450898,"North End, Bay Oil pier",36.52807428942993
01748,8450898,"North End, Bay Oil pier",43.05124076525539
01749,8440889,Riverside,35.197907585579216
01752,8440889,Riverside,37.29617826851394
01754,8440889,Riverside,30.271633105565886
01756,8450898,"North End, Bay Oil pier",35.072629350336456
01757,8450898,"North End, Bay Oil pier",38.52482066900902
01760,8440889,Riverside,35.85360105926259
01770,8446166,"Duxbury, Duxbury Harbor",38.43072972059418
01772,8440889,Riverside,39.33529243320382
01773,8440889,Riverside,26.20711115190808
01775,8440889,Riverside,31.985989359472303
01776,8440889,Riverside,31.568122729743262
01778,8440889,Riverside,32.88151499663488
01801,8440889,Riverside,19.37973269028325
01803,8440889,Riverside,19.063924560675527
01810,8440889,Riverside,9.060840836192968
01821,8440889,Riverside,17.256505933673143
01824,8440889,Riverside,18.501933828999007
01826,8440889,Riverside,12.754422647694945
01827,8440889,Riverside,22.308749028888368
01830,8440889,Riverside,2.568568472379774
01832,8440889,Riverside,3.436531997845896
01833,8440889,Riverside,5.39198930751512
01834,8440889,Riverside,3.1509431499381795
01835,8440889,Riverside,1.2218754382801371
01840,8440889,Riverside,5.7721610110732735
01841,8440889,Riverside,5.708867367908552
01843,8440889,Riverside,6.612632793509151
01844,8440889,Riverside,5.397830855293487
01845,8440889,Riverside,6.222164585942112
01850,8440889,Riverside,13.687929371953635
01851,8440889,Riverside,16.131826946554394
01852,8440889,Riverside,14.371394632615903
01854,8440889,Riverside,15.874859109510895
01860,8440369,Merrimacport,1.5251538848994655
01862,8440889,Riverside,16.933240816263343
01863,8440889,Riverside,18.233676325866327
01864,8440889,Riverside,12.796367915893025
01867,8440889,Riverside,15.83219271714591
01876,8440889,Riverside,12.975148337012092
01879,8440889,Riverside,19.05930312138257
01880,8440889,Riverside,18.096901703873357
01886,8440889,Riverside,22.18369386447241
01887,8440889,Riverside,14.43563588938285
01890,8440889,Riverside,21.735223153976733
01901,8440889,Riverside,21.955901523206894
01902,8440889,Riverside,21.33528513679091
01904,8440889,Riverside,19.433270143237774
01905,8440889,Riverside,21.17721443245692
01906,8440889,Riverside,20.626171278783673
01907,8440889,Riverside,21.774994364786963
01908,8440889,Riverside,24.389847386311757
01913,8440369,Merrimacport,2.452036081886732
01915,8440466,Newburyport,16.88802349480192
01921,8440889,Riverside,6.284479874178706
01922,8440466,Newburyport,4.494987933899853
01923,8440889,Riverside,14.558199854332724
01929,8440452,"Plum Island, Merrimack River Entrance",12.431995413982126
01930,8440452,"Plum Island, Merrimack River Entrance",15.302737950643367
01937,8440889,Riverside,13.143900112689288
01938,8440466,Newburyport,9.19520648214112
01940,8440889,Riverside,15.95602615196999
01944,8440452,"Plum Island, Merrimack River Entrance",16.806090642904028
01945,8440889,Riverside,21.18665019421377
01949,8440889,Riverside,11.337832481462772
01950,8440466,Newburyport,0.920417099915528
01951,8440466,Newburyport,3.1073244702413265
01952,8440452,"Plum Island, Merrimack River Entrance",2.225743429490489
01960,8440889,Riverside,16.73427922378829
01966,8440452,"Plum Island, Merrimack River Entrance",15.834828322228226
01969,8440466,Newburyport,6.568161071829496
01970,8440889,Riverside,19.5445254146853
01982,8440466,Newburyport,13.07150739524414
01983,8440889,Riverside,10.807233974490446
01984,8440466,Newburyport,14.823201597390108
